Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
30546339,05/04/2015 12:48:20 PM,05/06/2015 03:48:18 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10312,1118 ARTHUR KILL ROAD,ARTHUR KILL ROAD,ANNADALE ROAD,WOODROW ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,05/14/2015 12:48:20 PM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,05/06/2015 03:48:19 PM,03 STATEN ISLAND,STATEN ISLAND,934541,144926,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.56432490564422,-74.17890915350506,"(40.56432490564422, -74.17890915350506)"
30542513,05/04/2015 09:55:20 PM,05/04/2015 11:08:15 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10026,321 WEST 116 STREET,WEST 116 STREET,8 AVENUE,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,05/05/2015 05:55:20 AM,The Police Department responded to the complaint and took action to fix the condition.,05/04/2015 11:08:15 PM,10 MANHATTAN,MANHATTAN,996430,232453,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.804697298436864,-73.95600431980877,"(40.804697298436864, -73.95600431980877)"
30540454,05/04/2015 08:42:37 AM,05/04/2015 01:14:02 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10013,,,,,CANAL STREET,6 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,05/04/2015 04:42:37 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,05/04/2015 01:14:03 PM,02 MANHATTAN,MANHATTAN,982611,202413,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.722253490440224,-74.00591294857915,"(40.722253490440224, -74.00591294857915)"
30004928,02/21/2015 02:22:16 PM,02/21/2015 03:37:54 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103,31-34 42 STREET,42 STREET,31 AVENUE,BROADWAY,,,ADDRESS,ASTORIA,,Precinct,Closed,02/21/2015 10:22:16 PM,The Police Department issued a summons in response to the complaint.,02/21/2015 03:37:54 PM,01 QUEENS,QUEENS,1007451,216049,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.759650627666595,-73.91625176049186,"(40.759650627666595, -73.91625176049186)"
29871311,02/04/2015 01:53:54 PM,02/04/2015 02:56:31 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10038,28 SAINT JAMES PLACE,SAINT JAMES PLACE,MADISON STREET,JAMES STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,02/04/2015 09:53:54 PM,The Police Department issued a summons in response to the complaint.,02/04/2015 02:56:31 PM,03 MANHATTAN,MANHATTAN,984365,198644,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71190864037612,-73.99958518392137,"(40.71190864037612, -73.99958518392137)"
29922335,02/11/2015 11:28:19 AM,03/20/2015 11:30:12 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10021,,,,,EAST   70 STREET,YORK AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,02/25/2015 11:28:19 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,03/20/2015 11:30:12 AM,08 MANHATTAN,MANHATTAN,996798,218189,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.765545913197165,-73.95470170187454,"(40.765545913197165, -73.95470170187454)"
30007992,02/21/2015 11:28:31 PM,02/21/2015 11:55:20 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,622 DEGRAW STREET,DEGRAW STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/22/2015 07:28:31 AM,The Police Department responded to the complaint and determined that police action was not necessary.,02/21/2015 11:55:21 PM,06 BROOKLYN,BROOKLYN,988846,186711,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.679154133157326,-73.98342992763081,"(40.679154133157326, -73.98342992763081)"
31613959,09/25/2015 01:01:37 PM,10/01/2015 11:09:06 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11215,7 AVENUE,7 AVENUE,6 STREET,7 STREET,,,BLOCKFACE,BROOKLYN,,N/A,Closed,10/05/2015 01:01:37 PM,The request submitted did not have sufficient information for the Department of Transportation to respond.,10/01/2015 11:09:06 AM,06 BROOKLYN,BROOKLYN,989709,182794,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.668402358546416,-73.980321704954,"(40.668402358546416, -73.980321704954)"
31613671,09/25/2015 11:27:30 PM,09/26/2015 01:48:46 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,536 WEST 175 STREET,WEST 175 STREET,CROSS BRONX EXPWY NB ET 1 B,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2015 07:27:30 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/26/2015 01:48:46 AM,12 MANHATTAN,MANHATTAN,1002284,247027,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.844688767387694,-73.9348197765002,"(40.844688767387694, -73.9348197765002)"
30724294,05/29/2015 09:06:51 AM,09/17/2015 11:50:41 AM,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Crosswalk,11229,,,,,EAST   16 STREET,KINGS HIGHWAY,INTERSECTION,BROOKLYN,,N/A,Closed,06/28/2015 09:06:51 AM,The Department of Transportation inspected the condition and approved your request.  Street markings will be painted during this current work season (April - November).,09/17/2015 11:50:41 AM,15 BROOKLYN,BROOKLYN,996077,161202,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60913072508507,-73.95740454841642,"(40.60913072508507, -73.95740454841642)"
30049639,02/26/2015 10:00:22 AM,03/03/2015 08:33:34 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,11102,,,,,30 AVENUE,CRESCENT STREET,INTERSECTION,ASTORIA,,N/A,Closed,03/18/2015 10:00:22 AM,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,03/03/2015 08:33:34 AM,01 QUEENS,QUEENS,1005004,219314,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.768618289751124,-73.92507456786171,"(40.768618289751124, -73.92507456786171)"
30067737,03/01/2015 12:43:32 PM,03/06/2015 01:02:28 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11215,324 PROSPECT AVENUE,PROSPECT AVENUE,6 AVENUE,WEBSTER PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/11/2015 12:43:32 PM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,03/06/2015 01:02:28 PM,07 BROOKLYN,BROOKLYN,987666,180607,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66240055308954,-73.9876873040209,"(40.66240055308954, -73.9876873040209)"
30080258,03/03/2015 12:23:58 PM,03/06/2015 10:38:34 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10013,CHURCH STREET,CHURCH STREET,AVENUE OF THE AMERICAS,WHITE STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,03/24/2015 12:23:58 PM,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,03/06/2015 10:38:34 AM,01 MANHATTAN,MANHATTAN,982840,201068,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71856182909821,-74.00508651354328,"(40.71856182909821, -74.00508651354328)"
29892926,02/07/2015 03:05:00 PM,02/10/2015 01:03:00 PM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,11235,,,,,CONEY ISLAND AVENUE,BRIGHTON BEACH AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,02/28/2015 03:05:00 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",02/10/2015 01:03:00 PM,13 BROOKLYN,BROOKLYN,995463,149858,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57799452613772,-73.95963472224898,"(40.57799452613772, -73.95963472224898)"
29889622,02/07/2015 02:22:55 AM,02/07/2015 03:27:39 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,,,,,8 AVENUE,WEST   48 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,02/07/2015 10:22:55 AM,The Police Department responded to the complaint and took action to fix the condition.,02/07/2015 03:27:39 AM,04 MANHATTAN,MANHATTAN,987847,216543,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76103624061836,-73.98701570451738,"(40.76103624061836, -73.98701570451738)"
31612897,09/26/2015 02:09:45 AM,09/26/2015 02:38:30 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10037,WEST 131 STREET,WEST 131 STREET,5 AVENUE,LENOX AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,09/26/2015 10:09:45 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/26/2015 02:38:30 AM,10 MANHATTAN,MANHATTAN,1000565,234704,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81086900186397,-73.94106271701641,"(40.81086900186397, -73.94106271701641)"
31524395,09/13/2015 09:45:33 AM,09/14/2015 05:50:15 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11230,345 WEBSTER AVENUE,WEBSTER AVENUE,EAST 8 STREET,CONEY ISLAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/13/2015 05:45:33 PM,The Police Department responded to the complaint and determined that police action was not necessary.,09/14/2015 05:50:15 AM,14 BROOKLYN,BROOKLYN,992940,170211,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63386218074526,-73.96869099138155,"(40.63386218074526, -73.96869099138155)"
31575122,09/20/2015 03:22:27 PM,10/06/2015 01:07:01 AM,DCA,Department of Consumer Affairs,Consumer Complaint,False Advertising,,10451,220 EAST 161 STREET,EAST 161 STREET,SHERMAN AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,10/07/2015 03:33:36 PM,"The Department of Consumer Affairs mailed you a complaint form. If you received the form and have not yet completed it, please do so. Be sure to follow the instructions on the form and return it to DCA with all required documentation.     311 can assist those who have not received the complaint form by creating a new Service Request. Additionally, 311 can assist those who returned the form but want to inquire about the status of the filed complaint.",10/06/2015 01:07:01 AM,04 BRONX,BRONX,1006354,240259,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.826103320922584,-73.9201319002449,"(40.826103320922584, -73.9201319002449)"
31577186,09/20/2015 11:21:48 PM,10/21/2015 02:45:41 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10023,,,,,,,,NEW YORK,,N/A,Closed,10/04/2015 11:21:48 PM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,10/21/2015 02:45:00 PM,07 MANHATTAN,MANHATTAN,,,Riverside Park,MANHATTAN,Riverside Park,M071,,,2124080250,"Riverside Drive to Hudson River, West 59th Street to Clair Place",NEW YORK,NY,10023,N,,,,,,,,,,,,,,
32088367,11/28/2015 02:38:15 AM,11/28/2015 05:26:55 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11215,300 5 STREET,5 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/28/2015 10:38:15 AM,The Police Department responded to the complaint and took action to fix the condition.,11/28/2015 05:26:55 AM,06 BROOKLYN,BROOKLYN,988253,184179,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67220465187919,-73.98556938898531,"(40.67220465187919, -73.98556938898531)"
31575131,09/20/2015 04:14:32 PM,09/20/2015 05:14:41 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,168-44 92 ROAD,92 ROAD,168 PLACE,170 STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,09/21/2015 12:14:32 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/20/2015 05:14:41 PM,12 QUEENS,QUEENS,1042283,196506,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70585003105103,-73.79068820433103,"(40.70585003105103, -73.79068820433103)"
31578213,09/20/2015 02:03:46 PM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,10462,1823 BARNES AVENUE,BARNES AVENUE,MORRIS PARK AVENUE,BARNETT PLACE,,,ADDRESS,BRONX,,N/A,Open,09/25/2015 02:03:46 PM,The Department of Parks and Recreation usually requires 5 days to review a request and determine the appropriate action. Please note your Service Request number for future reference.,,11 BRONX,BRONX,1022198,247763,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84664574300286,-73.86284059710273,"(40.84664574300286, -73.86284059710273)"
31935842,11/06/2015 12:28:30 PM,12/13/2015 09:12:23 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11106,36-52 35 STREET,35 STREET,,,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,12/13/2015 09:12:23 AM,01 QUEENS,QUEENS,1004383,214040,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.754143955534936,-73.92733227627305,"(40.754143955534936, -73.92733227627305)"
31532241,09/14/2015 08:31:37 PM,09/15/2015 01:06:53 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11234,948 EAST 53 STREET,EAST 53 STREET,FOSTER AVENUE,GLENWOOD ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/15/2015 04:31:37 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/15/2015 01:06:54 AM,18 BROOKLYN,BROOKLYN,1004847,171009,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.636032836284855,-73.92578910354207,"(40.636032836284855, -73.92578910354207)"
31541293,09/15/2015 02:26:16 PM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11385,69-14 64 PLACE,64 PLACE,CATALPA AVENUE,SHALER AVENUE,,,ADDRESS,RIDGEWOOD,,N/A,Open,09/23/2015 02:26:16 PM,"The Department of Parks and Recreation prunes street trees on a seven year pruning cycle.  However, the Department of Parks and Recreation reviews service requests for street tree pruning and as warranted, will take immediate action to correct the condition.",,05 QUEENS,QUEENS,1013946,195892,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70430522236092,-73.89289585788362,"(40.70430522236092, -73.89289585788362)"
31253301,08/06/2015 08:05:09 AM,10/06/2015 06:38:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10065,1274 1 AVENUE,1 AVENUE,EAST 68 STREET,EAST 69 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,10/05/2015 08:05:09 AM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",10/06/2015 06:38:01 AM,08 MANHATTAN,MANHATTAN,995987,218191,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.765552516582495,-73.95762940908126,"(40.765552516582495, -73.95762940908126)"
31254071,08/06/2015 04:46:47 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Restaurant/Bar/Deli/Bakery,10007,146 CHAMBERS STREET,CHAMBERS STREET,HUDSON STREET,GREENWICH STREET,,,ADDRESS,NEW YORK,,N/A,Pending,09/12/2015 04:46:47 PM,The Department of Health and Mental Hygiene has received and processed your complaint.  All restaurants and mobile food vendors are inspected annually.  Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,08/10/2015 10:14:51 AM,01 MANHATTAN,MANHATTAN,981511,200063,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.715803033520025,-74.00988041415349,"(40.715803033520025, -74.00988041415349)"
31538687,09/15/2015 08:31:02 PM,09/16/2015 03:13:27 PM,DOB,DOB Inspections - Queens,Construction,Initial - Construction,Street Address,11418,87-85 109 STREET,109 STREET,JAMAICA AVENUE,91 AVENUE,,,ADDRESS,RICHMOND HILL,,N/A,Closed,09/19/2015 08:31:02 PM,The Department of Buildings contacted you and scheduled an inspection. See Notes to Customer for more details.,09/16/2015 03:13:27 PM,09 QUEENS,QUEENS,1029016,192679,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6954228954324,-73.8385645612916,"(40.6954228954324, -73.8385645612916)"
31539288,09/15/2015 09:38:38 AM,09/15/2015 05:40:43 PM,DOB,DOB Inspections - Queens,Construction,Re-Inspect - Unprepared,Street Address,11375,117-18 QUEENS BOULEVARD,QUEENS BOULEVARD,77 AVENUE,78 AVENUE,,,ADDRESS,FOREST HILLS,,N/A,Closed,09/19/2015 09:38:38 AM,The Department of Buildings contacted you and scheduled an inspection. See Notes to Customer for more details.,09/15/2015 05:40:43 PM,06 QUEENS,QUEENS,1030681,199931,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.715319311704576,-73.83251023777623,"(40.715319311704576, -73.83251023777623)"
31253634,08/06/2015 01:34:34 PM,08/06/2015 04:08:27 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,4018 3 AVENUE,3 AVENUE,40 STREET,41 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,08/06/2015 09:34:34 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,08/06/2015 04:08:27 PM,07 BROOKLYN,BROOKLYN,981772,177230,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.653131741745995,-74.00893050985545,"(40.653131741745995, -74.00893050985545)"
31256072,08/06/2015 10:15:20 AM,08/12/2015 01:09:11 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11101,32-10 GREENPOINT AVENUE,GREENPOINT AVENUE,STARR AVENUE,BRADLEY AVENUE,,,ADDRESS,LONG ISLAND CITY,,N/A,Closed,08/20/2015 03:18:01 PM,The Department of Parks and Recreation has corrected the condition.,08/12/2015 01:09:11 PM,02 QUEENS,QUEENS,1002053,207129,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73517999336843,-73.93576043032695,"(40.73517999336843, -73.93576043032695)"
31543672,09/15/2015 11:02:22 AM,09/16/2015 10:29:08 AM,DOB,DOB Inspections - Queens,Construction,Initial - Construction,Street Address,11413,184-22 144 AVENUE,144 AVENUE,184 STREET,185 STREET,,,ADDRESS,SPRINGFIELD GARDENS,,N/A,Closed,09/19/2015 11:02:22 AM,The Department of Buildings contacted you and scheduled an inspection. See Notes to Customer for more details.,09/16/2015 10:29:08 AM,12 QUEENS,QUEENS,1050893,182538,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6674505570779,-73.75977220446,"(40.6674505570779, -73.75977220446)"
30586937,05/10/2015 04:57:44 PM,05/10/2015 06:10:57 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,257 PACIFIC STREET,PACIFIC STREET,BOERUM PLACE,SMITH STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,05/11/2015 12:57:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/10/2015 06:10:57 PM,02 BROOKLYN,BROOKLYN,986935,190035,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.688278540986964,-73.99031837854237,"(40.688278540986964, -73.99031837854237)"
30723158,05/29/2015 01:50:51 PM,08/01/2015 10:15:09 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11218,3343 12 AVENUE,12 AVENUE,DAHILL ROAD,CHESTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/15/2015 08:12:56 PM,The Department of Parks and Recreation has corrected the condition.,08/01/2015 10:15:09 AM,12 BROOKLYN,BROOKLYN,989172,174367,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6452724066169,-73.98226360285469,"(40.6452724066169, -73.98226360285469)"
31538260,09/15/2015 11:07:50 PM,09/15/2015 11:56:02 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11204,303 AVENUE P,AVENUE P,WEST 3 STREET,WEST 2 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/16/2015 07:07:50 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/15/2015 11:56:02 PM,11 BROOKLYN,BROOKLYN,990766,160947,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.608436299378326,-73.97653258917279,"(40.608436299378326, -73.97653258917279)"
31611501,09/25/2015 10:35:24 PM,09/26/2015 03:28:59 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11207,296 JEROME STREET,JEROME STREET,LIBERTY AVENUE,GLENMORE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/26/2015 06:35:24 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/26/2015 03:28:59 AM,05 BROOKLYN,BROOKLYN,1015558,185136,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67477694475006,-73.88713187162713,"(40.67477694475006, -73.88713187162713)"
31613253,09/26/2015 02:08:39 AM,09/26/2015 07:48:52 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10027,17 WEST 125 STREET,WEST 125 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2015 10:08:39 AM,The Police Department responded to the complaint and took action to fix the condition.,09/26/2015 07:48:52 AM,10 MANHATTAN,MANHATTAN,1000054,233184,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80669795254655,-73.94291226196873,"(40.80669795254655, -73.94291226196873)"
29987080,02/19/2015 08:31:07 PM,02/19/2015 08:50:35 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10017,EAST 49 STREET,EAST 49 STREET,3 AVENUE,2 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,02/20/2015 04:31:07 AM,The Police Department responded to the complaint and determined that police action was not necessary.,02/19/2015 08:50:35 PM,06 MANHATTAN,MANHATTAN,992534,214243,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75472017926908,-73.97009960893303,"(40.75472017926908, -73.97009960893303)"
31611147,09/26/2015 12:48:28 AM,09/26/2015 01:53:07 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10029,115 EAST 116 STREET,EAST 116 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2015 08:48:28 AM,The Police Department responded to the complaint and took action to fix the condition.,09/26/2015 01:53:07 AM,11 MANHATTAN,MANHATTAN,1000184,230373,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7989822967647,-73.94244934283556,"(40.7989822967647, -73.94244934283556)"
